train_info.php?sel_route=western&train=BVI 90457,S,12,Churchgate,Borivali, 11:15 am , 12:21 pm 
train_info.php?sel_route=western&train=BVI 90461,F,12,Churchgate,Borivali, 11:18 am , 12:05 pm 
train_info.php?sel_route=western&train=VR 90465,F,12,Churchgate,Virar, 11:21 am , 12:10 pm 
train_info.php?sel_route=western&train=BVI 90471,S,12,Churchgate,Borivali, 11:24 am , 12:29 pm 
train_info.php?sel_route=western&train=BYR 90473,F,12,Churchgate,Bhayandar, 11:27 am , 12:14 pm 
train_info.php?sel_route=western&train=BYR 90479,F,12,Churchgate,Bhayandar, 11:32 am , 12:25 pm 
train_info.php?sel_route=western&train=BVI 90481,S,12,Churchgate,Borivali, 11:32 am , 12:36 pm 
train_info.php?sel_route=western&train=VR 90483,F,12,Churchgate,Virar, 11:36 am , 12:21 pm 
train_info.php?sel_route=western&train=VR 90489,S,12,Churchgate,Virar, 11:38 am , 12:43 pm 
train_info.php?sel_route=western&train=BVI 90491,S,12,Churchgate,Borivali, 11:41 am , 12:46 pm 
train_info.php?sel_route=western&train=BVI 90495,S,12,Churchgate,Borivali, 11:47 am , 12:51 pm 
train_info.php?sel_route=western&train=BVI 90497,S,12,Churchgate,Borivali, 11:51 am , 12:56 pm 
train_info.php?sel_route=western&train=VR 90499,F,12,Churchgate,Virar, 11:52 am , 12:36 pm 
train_info.php?sel_route=western&train=BVI 90505,S,12,Churchgate,Borivali, 11:58 am , 1:02 pm 
train_info.php?sel_route=western&train=BVI 90507,S,12,Churchgate,Borivali, 12:06 pm , 1:11 pm 
train_info.php?sel_route=western&train=VR 90509,F,12,Churchgate,Virar, 12:06 pm , 12:51 pm 
train_info.php?sel_route=western&train=BVI 90521,S,12,Churchgate,Borivali, 12:12 pm , 1:17 pm 
train_info.php?sel_route=western&train=BYR 90523,F,12,Churchgate,Bhayandar, 12:13 pm , 12:59 pm 
train_info.php?sel_route=western&train=BVI 90525,F,12,Churchgate,Borivali, 12:16 pm , 1:08 pm 
train_info.php?sel_route=western&train=BVI 90527,S,12,Churchgate,Borivali, 12:16 pm , 1:21 pm 
train_info.php?sel_route=western&train=BVI 90529,S,12,Churchgate,Borivali, 12:19 pm , 1:24 pm 
train_info.php?sel_route=western&train=BVI 90531,S,12,Churchgate,Borivali, 12:22 pm , 1:27 pm 
train_info.php?sel_route=western&train=VR 90533,F,12,Churchgate,Virar, 12:25 pm , 1:10 pm 
train_info.php?sel_route=western&train=BVI 90535,S,12,Churchgate,Borivali, 12:26 pm , 1:32 pm 
train_info.php?sel_route=western&train=VR 90537,S,12,Churchgate,Virar, 12:29 pm , 1:35 pm 
train_info.php?sel_route=western&train=BVI 90539,S,12,Churchgate,Borivali, 12:32 pm , 1:38 pm 
train_info.php?sel_route=western&train=VR 90541,F,12,Churchgate,Virar, 12:33 pm , 1:17 pm 
train_info.php?sel_route=western&train=BVI 90547,S,12,Churchgate,Borivali, 12:41 pm , 1:45 pm 
train_info.php?sel_route=western&train=VR 90549,F,12,Churchgate,Virar, 12:43 pm , 1:31 pm 
train_info.php?sel_route=western&train=BVI 90551,S,12,Churchgate,Borivali, 12:45 pm , 1:49 pm 
train_info.php?sel_route=western&train=VR 92013 NS,F,15,Churchgate,Virar, 12:50 pm , 1:36 pm 
train_info.php?sel_route=western&train=BVI 90555,S,12,Churchgate,Borivali, 12:50 pm , 1:56 pm 
train_info.php?sel_route=western&train=BVI 90557,S,12,Churchgate,Borivali, 12:55 pm , 2:00 pm 
train_info.php?sel_route=western&train=BVI 90559,F,12,Churchgate,Borivali, 12:59 pm , 1:53 pm 
train_info.php?sel_route=western&train=BVI 90561,S,12,Churchgate,Borivali, 12:59 pm , 2:04 pm 
train_info.php?sel_route=western&train=BVI 90563,S,12,Churchgate,Borivali, 1:02 pm , 2:07 pm 
train_info.php?sel_route=western&train=VR 90565,F,12,Churchgate,Virar, 1:03 pm , 1:49 pm 
train_info.php?sel_route=western&train=BVI 90573,S,12,Churchgate,Borivali, 1:12 pm , 2:18 pm 
train_info.php?sel_route=western&train=BVI 90575,F,12,Churchgate,Borivali, 1:16 pm , 2:12 pm 
train_info.php?sel_route=western&train=VR 90577,S,12,Churchgate,Virar, 1:16 pm , 2:21 pm 
train_info.php?sel_route=western&train=BVI 90581,S,12,Churchgate,Borivali, 1:19 pm , 2:24 pm 
train_info.php?sel_route=western&train=BVI 90585,S,12,Churchgate,Borivali, 1:22 pm , 2:27 pm 
train_info.php?sel_route=western&train=VR 90587,F,12,Churchgate,Virar, 1:23 pm , 2:09 pm 
train_info.php?sel_route=western&train=BVI 90591,S,12,Churchgate,Borivali, 1:26 pm , 2:32 pm 
train_info.php?sel_route=western&train=BVI 90593,S,12,Churchgate,Borivali, 1:32 pm , 2:37 pm 
train_info.php?sel_route=western&train=BVI 90595,S,12,Churchgate,Borivali, 1:38 pm , 2:41 pm 
train_info.php?sel_route=western&train=VR 90599,F,12,Churchgate,Virar, 1:43 pm , 2:31 pm 
train_info.php?sel_route=western&train=BVI 90601,S,12,Churchgate,Borivali, 1:44 pm , 2:49 pm 
train_info.php?sel_route=western&train=BVI 90603,S,12,Churchgate,Borivali, 1:49 pm , 2:53 pm 
